0
# 2016 10 13  0 12 46.28  42.6262   13.0928   10.39  0.00  1.96  2.96  0.48    100035 E
# 2016 10 13  0 13  7.19  42.8760   13.0785    1.70  0.00  0.52  1.23  0.32    100036 E
# 2016 10 13  0 13 51.01  42.8057   13.2027    3.70  0.00  0.41  0.93  0.40    100037 E
# 2016 10 13  0 13 58.29  42.8702   13.0770    3.04  0.00  0.36  0.71  0.28    100038 E
# 2016 10 13  0 14 39.24  42.8713   13.0775    3.89  0.00  0.39  0.56  0.27    100039 E
# 2016 10 13  0 14 54.81  42.6548   13.3355   11.73  0.00  0.98  1.75  0.64    100040 E
# 2016 10 13  0 15 19.86  42.7358   13.1718    4.71  0.00  5.57  3.41  1.13    100041 E
# 2016 10 13  0 15 30.76  42.7765   13.3270    6.16  0.00  0.88  2.31  0.71    100042 E
# 2016 10 13  0 15 36.01  42.8622   13.0817    3.88  0.00  0.24  0.46  0.27    100043 E
# 2016 10 13  0 15 53.40  42.6852   13.2172    8.12  0.00  0.26  0.55  0.27    100044 E
# 2016 10 13  0 16 22.07  42.8592   13.0793    3.42  0.00  0.61  0.95  0.42    100045 E
# 2016 10 13  0 16 36.34  42.7545   13.1907    4.13  0.00  0.31  0.61  0.24    100046 E
# 2016 10 13  0 16 54.49  42.8653   13.0813    3.77  0.00  0.60  0.69  0.29    100047 E
# 2016 10 13  0 17  5.81  42.7567   13.1755    2.73  0.00  0.28  0.55  0.27    100048 E
# 2016 10 13  0 17 29.46  42.7800   13.2465    5.23  0.00  0.41  1.09  0.47    100049 E
# 2016 10 13  0 18 10.45  42.8557   13.0730    4.90  0.00  0.48  1.12  0.21    100050 E
# 2016 10 13  0 18 28.21  42.5943   13.3093    4.32  0.00  0.29  0.62  0.25    100051 E
# 2016 10 13  0 18 41.63  42.8428   13.1280    4.27  0.00  0.44  0.92  0.25    100052 E
# 2016 10 13  0 18 54.06  42.9002   13.2525    3.76  0.00  0.59  1.81  0.36    100053 E
# 2016 10 13  0 19 31.45  42.8782   13.2588    4.14  0.00  0.26  1.05  0.31    100054 E
# 2016 10 13  0 19 50.68  42.8772   13.2648    4.08  0.00  0.59  1.95  0.36    100055 E
# 2016 10 13  0 20  3.48  43.0228   13.3455    5.03  0.00  3.41 48.39  0.58    100056 E
# 2016 10 13  0 20 32.87  42.8232   13.2525    2.73  0.00  0.22  0.48  0.24    100057 E
# 2016 10 13  0 20 52.32  42.8367   13.1640    6.96  0.00  2.44  5.19  0.96    100058 E
# 2016 10 13  0 21 15.20  42.8003   13.0928    3.11  0.00  0.26  0.69  0.34    100059 E
# 2016 10 13  0 21 51.94  42.8663   13.0867    4.15  0.00  0.25  1.26  0.30    100060 E
# 2016 10 13  0 22 24.79  42.8440   13.0805    3.24  0.00  0.51  1.02  0.31    100061 E
# 2016 10 13  0 22 59.25  42.7923   13.1405    0.68  0.00  0.52  0.83  0.40    100062 E
# 2016 10 13  0 23 11.13  42.7657   13.1355    4.00  0.00  5.53 94.14  1.13    100063 E
# 2016 10 13  0 23 32.79  42.6952   13.2852    2.61  0.00  0.72  2.01  0.12    100064 E
# 2016 10 13  0 23 58.91  42.8638   13.2678    2.90  0.00  0.33  0.63  0.33    100065 E
# 2016 10 13  0 24 13.57  42.8473   13.0723    3.17  0.00  0.59  0.92  0.27    100066 E
# 2016 10 13  0 24 31.62  42.7752   13.1418    1.03  0.00  0.33  0.50  0.36    100067 E
# 2016 10 13  0 25 54.52  42.8468   13.2023    0.52  0.00  0.98  2.56  0.65    100068 E
# 2016 10 13  0 26 24.27  42.8777   13.3368   12.21  0.00  1.99  2.90  0.97    100069 E
# 2016 10 13  0 27  3.74  42.8788   13.2400    3.70  0.00  0.20  0.42  0.26    100070 E
# 2016 10 13  0 27 19.79  42.5642   13.3010    3.21  0.00  0.41  0.62  0.17    100071 E
# 2016 10 13  0 28  6.22  42.8755   13.1917    9.25  0.00  2.04  3.08  0.68    100072 E
# 2016 10 13  0 28 34.10  42.7703   13.2188    6.73  0.00  0.51  1.13  0.19    100073 E
# 2016 10 13  0 29  8.81  42.8845   13.2335    2.65  0.00  0.33  0.89  0.27    100074 E
# 2016 10 13  0 29 22.37  42.8192   13.2887    0.91  0.00  0.24  0.40  0.18    100075 E
# 2016 10 13  0 29 32.76  42.7648   13.0705    7.49  0.00  2.33  3.31  0.78    100076 E
# 2016 10 13  0 30 16.31  42.8202   13.0828    3.26  0.00  0.41  0.83  0.45    100077 E
# 2016 10 13  0 30 29.38  42.9162   13.2533    0.18  0.00  0.55  2.26  0.39    100078 E
# 2016 10 13  0 30 36.79  42.8433   13.3305    7.80  0.00  4.98  9.52  0.49    100079 E
# 2016 10 13  0 30 43.37  42.8700   13.0778    3.88  0.00  0.35  0.53  0.26    100080 E
# 2016 10 13  0 30 57.63  42.6688   13.3503    3.81  0.00  0.51  1.50  0.32    100081 E
# 2016 10 13  0 31 11.73  42.9445   13.0258    5.49  0.00  0.51  1.76  0.23    100082 E
# 2016 10 13  0 31 16.80  42.8100   13.2413    3.83  0.00  0.24  0.49  0.32    100083 E
# 2016 10 13  0 32 20.23  42.8683   13.0860    2.77  0.00  0.58  1.00  0.33    100084 E
# 2016 10 13  0 32 32.80  42.5770   12.8217    2.15  0.00  0.46  1.01  0.16    100085 E
# 2016 10 13  0 32 47.23  42.8645   13.2592    1.74  0.00  0.25  0.58  0.26    100086 E
# 2016 10 13  0 33 24.64  42.8670   13.0857    3.74  0.00  0.25  0.46  0.25    100087 E
# 2016 10 13  0 33 25.64  42.6418   13.3170    5.12  0.00  0.35  0.89  0.24    100088 E
# 2016 10 13  0 33 51.10  42.7452   13.1945    0.76  0.00  0.41  0.62  0.12    100089 E
# 2016 10 13  0 34 17.91  42.8517   13.0947    3.09  0.00  1.81  5.27  0.40    100090 E
# 2016 10 13  0 34 34.73  42.8673   13.0855    3.24  0.00  0.45  0.79  0.28    100091 E
# 2016 10 13  0 35  8.73  42.8973   13.2445    4.10  0.00  0.32  1.06  0.26    100092 E
# 2016 10 13  0 35 26.87  42.7770   13.2890    0.26  0.00  0.55  0.94  0.32    100093 E
# 2016 10 13  0 35 35.22  42.8220   13.2223    3.82  0.00  0.42  0.67  0.34    100094 E
# 2016 10 13  0 35 52.15  42.8980   13.2370    4.13  0.00  0.24  0.98  0.29    100095 E
# 2016 10 13  0 36  8.55  42.8190   13.0907    2.99  0.00  2.53  2.35  0.76    100096 E
# 2016 10 13  0 36 25.71  42.9805   13.0893    4.82  0.00  0.51  1.52  0.21    100097 E
# 2016 10 13  0 37 13.05  42.8800   13.2275    3.70  0.00  0.34  0.68  0.27    100098 E
# 2016 10 13  0 37 16.04  42.8717   13.1072    0.53  0.00  0.67  1.35  0.29    100099 E
# 2016 10 13  0 38 10.76  42.6008   13.3322    4.33  0.00  0.69  1.09  0.22    100100 E
# 2016 10 13  0 38 23.48  42.7383   13.2000    1.75  0.00  0.54  0.91  0.17    100101 E
# 2016 10 13  0 38 30.22  42.5738   13.2898    3.89  0.00  0.42  0.73  0.27    100102 E
# 2016 10 13  0 38 44.53  42.7985   13.2167    7.26  0.00  4.50  6.85  1.08    100103 E
# 2016 10 13  0 39  2.23  42.8140   13.2617    4.33  0.00  0.34  0.86  0.21    100104 E
# 2016 10 13  0 39 16.67  42.7913   13.2580   10.21  0.00  0.32  0.78  0.27    100105 E
# 2016 10 13  0 39 45.08  42.8977   13.2417    3.79  0.00  0.26  0.55  0.29    100106 E
# 2016 10 13  0 39 54.14  42.7697   13.1332    0.19  0.00  0.63  2.59  0.36    100107 E
# 2016 10 13  0 40  1.26  42.7688   13.1450    1.33  0.00  0.44  0.59  0.44    100108 E
# 2016 10 13  0 40 14.31  42.9098   13.2642    1.48  0.00  0.50  1.14  0.17    100109 E
# 2016 10 13  0 40 45.69  42.8682   13.0802    3.87  0.00  0.44  0.71  0.30    100110 E
# 2016 10 13  0 41  6.08  42.9373   13.2558    2.80  0.00  0.51  1.15  0.34    100111 E
# 2016 10 13  0 41 53.61  42.6572   13.2043    7.03  0.00  0.24  0.48  0.25    100112 E
# 2016 10 13  0 42 18.65  42.7935   13.1262    6.87  0.00  0.51  0.81  0.26    100113 E
# 2016 10 13  0 42 35.91  42.6560   13.2052    7.67  0.00  0.25  0.50  0.28    100114 E
# 2016 10 13  0 42 44.69  42.9127   13.0912    2.86  0.00  0.48  0.95  0.49    100115 E
# 2016 10 13  0 43 24.06  42.6567   13.2040    6.87  0.00  0.22  0.48  0.25    100116 E
# 2016 10 13  0 43 52.48  42.8625   13.0867    3.81  0.00  0.53  0.63  0.29    100117 E
# 2016 10 13  0 44  1.56  42.6632   13.1995    7.07  0.00  0.36  0.68  0.23    100118 E
# 2016 10 13  0 44 21.55  42.6802   13.1483    5.14  0.00  1.58  8.87  0.95    100119 E
# 2016 10 13  0 44 29.38  42.7482   13.1850    3.76  0.00  0.26  0.46  0.29    100120 E
# 2016 10 13  0 44 51.45  42.7198   13.2540   10.30  0.00  0.54  1.22  0.28    100121 E
# 2016 10 13  0 45  7.35  42.8608   13.0860    3.75  0.00  0.60  0.85  0.24    100122 E
# 2016 10 13  0 45 42.49  42.6460   13.2815    2.11  0.00  0.56  2.08  0.41    100123 E
# 2016 10 13  0 45 59.22  42.9055   13.2133    2.84  0.00  8.52 14.19  1.32    100124 E
# 2016 10 13  0 46 39.56  42.6513   13.3055    6.65  0.00  0.29  0.63  0.27    100125 E
# 2016 10 13  0 46 53.37  42.7810   13.1753    6.51  0.00  1.04  1.23  0.32    100126 E
# 2016 10 13  0 47 10.88  42.8603   13.2672    4.27  0.00  0.27  1.05  0.32    100127 E
# 2016 10 13  0 47 54.80  42.7952   13.2473    4.00  0.00  0.25  0.96  0.31    100128 E
# 2016 10 13  0 48 30.55  42.6570   13.2040    6.98  0.00  0.20  0.43  0.23    100129 E
# 2016 10 13  0 48 51.73  42.7742   13.1488    1.47  0.00  0.40  0.55  0.39    100130 E
# 2016 10 13  0 49 23.56  42.6543   13.2370    7.10  0.00  0.45  0.82  0.28    100131 E
# 2016 10 13  0 49 38.22  42.7748   13.1477    4.16  0.00  0.22  1.15  0.28    100132 E
# 2016 10 13  0 50 24.00  42.6067   13.3318    4.41  0.00  0.69  0.89  0.21    100133 E
# 2016 10 13  0 50 46.31  42.9262   13.3022    0.01  0.00  2.76  5.20  0.59    100134 E
# 2016 10 13  0 51  1.77  42.8850   13.2462    2.22  0.00  0.56  1.78  0.36    100135 E
# 2016 10 13  0 51 17.01  42.7050   13.1492    2.24  0.00  0.72  2.23  0.55    100136 E
# 2016 10 13  0 51 35.57  42.8742   13.2825    3.64  0.00  0.42  0.72  0.19    100137 E
# 2016 10 13  0 52  9.45  42.8702   13.0760    3.55  0.00  0.48  0.75  0.36    100138 E
# 2016 10 13  0 52 18.18  43.0245   13.2930   11.17  0.00  2.45  1.97  0.46    100139 E
# 2016 10 13  0 52 43.87  42.6517   13.2305    6.54  0.00  0.34  0.48  0.15    100140 E
# 2016 10 13  0 52 52.31  42.9123   13.2627    3.20  0.00  0.28  0.72  0.32    100141 E
# 2016 10 13  0 53 30.89  42.9127   13.2487    3.27  0.00  0.25  0.63  0.30    100142 E
# 2016 10 13  0 53 56.50  42.7450   13.2443    5.71  0.00  0.22  0.49  0.23    100143 E
# 2016 10 13  0 54 36.94  42.8943   13.2393    4.08  0.00  0.27  1.18  0.32    100144 E
# 2016 10 13  0 55  3.81  42.6757   13.3072    0.10  0.00  2.29  4.70  0.50    100145 E
# 2016 10 13  0 55 21.43  42.7307   13.1655    2.02  0.00  0.40  1.89  0.37    100146 E
# 2016 10 13  0 55 30.17  42.6197   13.3697    4.31  0.00  5.51 46.78  1.27    100147 E
# 2016 10 13  0 56  4.05  42.9137   13.2505    4.27  0.00  0.81  2.22  0.29    100148 E
# 2016 10 13  0 56 12.35  42.6293   13.3502    5.18  0.00  0.47  1.10  0.32    100149 E
# 2016 10 13  0 56 28.42  42.7405   13.1952    4.32  0.00  0.58  1.05  0.37    100150 E
# 2016 10 13  0 56 46.91  42.7900   13.1428    0.18  0.00  0.75  1.96  0.54    100151 E
# 2016 10 13  0 56 54.83  42.6302   13.3400    6.98  0.00  0.30  0.83  0.30    100152 E
# 2016 10 13  0 57 21.21  42.6977   13.1747   10.06  0.00  1.70  3.95  0.67    100153 E
# 2016 10 13  0 57 31.93  42.7095   13.2197    9.18  0.00  0.35  0.69  0.31    100154 E
# 2016 10 13  0 57 44.18  42.6553   13.3277    2.90  0.00  5.70  6.99  0.83    100155 E
# 2016 10 13  0 58  0.92  42.6740   13.3248    5.34  0.00  0.31  1.09  0.17    100156 E
# 2016 10 13  0 58 49.33  42.6595   13.2103    7.18  0.00  0.26  0.54  0.29    100157 E
# 2016 10 13  0 59 18.43  42.8720   13.0762    3.14  0.00  0.42  1.04  0.28    100158 E
# 2016 10 13  0 59 48.43  42.8688   13.2153    1.31  0.00  0.42  1.31  0.17    100159 E
# 2016 10 13  1  0 21.78  42.7372   13.2183    4.41  0.00  0.35  0.94  0.14    100160 E
# 2016 10 13  1  0 30.94  42.7730   13.1488    3.45  0.00  0.75  1.20  0.67    100161 E
# 2016 10 13  1  0 48.99  42.8555   13.0557    2.84  0.00  3.15  4.63  1.40    100162 E
# 2016 10 13  1  1 38.72  42.8838   13.2490    2.47  0.00  0.30  1.06  0.21    100163 E
# 2016 10 13  1  1 48.86  42.7852   13.1517    0.20  0.00  0.69  1.53  0.45    100164 E
# 2016 10 13  1  2 49.03  42.8763   13.0668    4.28  0.00  0.26  1.16  0.30    100165 E
# 2016 10 13  1  3 24.47  42.8695   13.2443    3.99  0.00  0.30  0.57  0.30    100166 E
# 2016 10 13  1  3 57.95  42.7380   13.3017    3.39  0.00  0.37  0.42  0.19    100167 E
# 2016 10 13  1  4  6.88  42.7822   13.1732    4.65  0.00  0.22  0.56  0.19    100168 E
# 2016 10 13  1  4 18.41  42.8777   13.0695    3.87  0.00  0.32  0.53  0.29    100169 E
# 2016 10 13  1  4 25.79  42.8120   13.1570    6.79  0.00  0.94  1.55  0.61    100170 E
# 2016 10 13  1  4 45.22  42.8980   13.0843    5.29  0.00  0.78  1.82  0.73    100171 E
# 2016 10 13  1  5 13.51  42.6445   13.3510    0.17  0.00  0.62  2.31  0.31    100172 E
# 2016 10 13  1  5 18.63  42.5897   13.2570    2.91  0.00  4.35  5.51  0.90    100173 E
# 2016 10 13  1  5 32.81  42.7850   13.1527    7.10  0.00  0.35  0.74  0.30    100174 E
# 2016 10 13  1  5 52.80  42.7480   13.1618    6.71  0.00  0.27  0.58  0.22    100175 E
# 2016 10 13  1  6 19.63  42.9238   13.2360    0.56  0.00  0.84  2.47  0.48    100176 E
# 2016 10 13  1  6 32.99  42.5782   13.2247    5.84  0.00  0.50  0.95  0.13    100177 E
# 2016 10 13  1  6 43.02  42.8012   13.1530    2.19  0.00  0.44  0.95  0.27    100178 E
# 2016 10 13  1  7 39.56  42.7410   13.1147    7.81  0.00  2.44  4.32  0.98    100179 E
# 2016 10 13  1  8 16.10  42.7992   13.2388    4.09  0.00  0.19  0.80  0.25    100180 E
# 2016 10 13  1  8 59.23  42.5973   13.3105    4.35  0.00  0.23  0.55  0.25    100181 E
# 2016 10 13  1  9 27.11  42.8488   13.1188    5.80  0.00  0.96  1.92  0.48    100182 E
# 2016 10 13  1  9 56.59  42.6923   13.1713   10.13  0.00  0.35  0.62  0.20    100183 E
# 2016 10 13  1 10 17.82  42.8503   13.1665    2.06  0.00  0.59  2.50  0.32    100184 E
# 2016 10 13  1 10 35.18  42.9128   13.2805    3.20  0.00  0.72  1.54  0.12    100185 E
# 2016 10 13  1 11 14.46  42.8688   13.0758    3.68  0.00  0.51  0.80  0.25    100186 E
# 2016 10 13  1 11 31.33  42.8028   13.2375    5.86  0.00  2.64  8.88  0.97    100187 E
# 2016 10 13  1 12  0.38  42.7712   13.1763    7.07  0.00  0.22  0.52  0.26    100188 E
# 2016 10 13  1 12 21.26  42.6487   13.2548    8.53  0.00  0.45  0.79  0.33    100189 E
# 2016 10 13  1 12 59.07  42.7490   13.1617    7.49  0.00  0.37  0.71  0.28    100190 E
# 2016 10 13  1 13 11.71  42.9525   13.2465    0.22  0.00  1.93  4.06  0.37    100191 E
# 2016 10 13  1 14 18.80  42.7863   13.1423    0.28  0.00  1.05  1.31  0.35    100192 E
# 2016 10 13  1 14 26.97  42.8657   13.2432    4.63  0.00  0.53  1.71  0.26    100193 E
# 2016 10 13  1 14 35.03  42.6347   13.2617    7.86  0.00  0.31  0.61  0.25    100194 E
# 2016 10 13  1 14 54.77  42.6967   13.2577    0.19  0.00  1.34  4.00  0.96    100195 E
# 2016 10 13  1 15 11.27  42.5092   13.1442    3.34  0.00  1.73  6.55  0.72    100196 E
# 2016 10 13  1 15 32.17  42.8630   13.2670    6.44  0.00  1.72  4.18  0.75    100197 E
# 2016 10 13  1 16  2.54  42.3462   13.3722    5.00  0.00  1.97 33.83  0.45    100198 E
# 2016 10 13  1 16 53.91  42.9613   13.2988    0.19  0.00  5.29 11.21  1.41    100199 E
# 2016 10 13  1 16 55.45  42.8830   13.2407    4.30  0.00  0.25  1.06  0.30    100200 E
# 2016 10 13  1 17 36.85  42.9160   13.2603    3.81  0.00  0.28  0.63  0.34    100201 E
# 2016 10 13  1 18 12.01  42.7690   13.1608    3.37  0.00  0.32  0.55  0.25    100202 E
# 2016 10 13  1 18 50.87  42.8655   13.2425    1.72  0.00  0.37  0.98  0.39    100203 E
# 2016 10 13  1 19 14.99  42.7515   13.1665    3.26  0.00  0.37  0.77  0.23    100204 E
# 2016 10 13  1 19 21.91  42.7527   13.2567    0.06  0.00  1.05  1.81  0.32    100205 E
# 2016 10 13  1 19 52.23  42.8668   13.0752    3.54  0.00  0.35  0.64  0.33    100206 E
# 2016 10 13  1 20 22.61  42.7550   13.2058    4.75  0.00  1.91  9.47  1.20    100207 E
# 2016 10 13  1 20 38.18  42.8148   13.0388    6.66  0.00  2.91  4.46  0.72    100208 E
# 2016 10 13  1 20 40.39  42.6925   13.1812    4.64  0.00  1.86  2.86  0.68    100209 E
# 2016 10 13  1 21 31.49  42.7118   13.2072    7.69  0.00  0.32  0.57  0.19    100210 E
# 2016 10 13  1 21 54.21  42.8752   13.2295    2.94  0.00  0.38  0.83  0.32    100211 E
# 2016 10 13  1 22 15.54  42.8660   13.0670    5.82  0.00  1.00  1.51  0.28    100212 E
# 2016 10 13  1 22 36.26  42.7437   13.1925    3.85  0.00  0.32  0.49  0.30    100213 E
# 2016 10 13  1 23  6.38  42.7223   13.0962    0.97  0.00  1.09  2.43  0.55    100214 E
# 2016 10 13  1 23 33.69  42.8167   13.0097    0.63  0.00  0.61  1.44  0.30    100215 E
# 2016 10 13  1 24  5.21  42.8683   13.2420    3.29  0.00  0.62  3.50  0.33    100216 E
# 2016 10 13  1 24 20.28  43.0745   13.2822   15.80  0.00  2.97  1.41  0.59    100217 E
# 2016 10 13  1 24 32.41  42.6475   13.2665    3.80  0.00  4.64 13.29  0.81    100218 E
# 2016 10 13  1 24 51.49  42.7397   13.1375    1.87  0.00  0.47  0.97  0.29    100219 E
# 2016 10 13  1 25 26.62  42.7663   13.2492    4.49  0.00  1.90  2.54  0.58    100220 E
# 2016 10 13  1 25 41.94  42.8020   13.1563    4.23  0.00  0.26  0.85  0.32    100221 E
# 2016 10 13  1 26 26.24  42.7563   13.1683    3.15  0.00  0.97  1.30  0.46    100222 E
# 2016 10 13  1 27  6.82  42.8617   13.2537    5.17  0.00  1.18  4.55  0.51    100223 E
# 2016 10 13  1 27 18.63  42.8810   13.0883    3.39  0.00  0.97  1.46  0.48    100224 E
# 2016 10 13  1 27 58.91  42.7707   13.1530    7.11  0.00  0.25  0.55  0.21    100225 E
# 2016 10 13  1 28 28.37  42.8573   13.2530    4.06  0.00  0.19  1.10  0.23    100226 E
# 2016 10 13  1 29 11.32  42.8195   13.1950    1.22  0.00  1.82  7.13  0.64    100227 E
# 2016 10 13  1 30  4.14  42.8652   13.0808    4.15  0.00  0.61  1.38  0.42    100228 E
# 2016 10 13  1 30 28.35  42.8660   13.2788    3.27  0.00  3.17  4.28  1.15    100229 E
# 2016 10 13  1 30 53.45  42.8328   13.1582    8.07  0.00  0.21  0.49  0.23    100230 E
# 2016 10 13  1 31 16.97  42.6338   13.2128    5.03  0.00  0.38  0.51  0.07    100231 E
# 2016 10 13  1 31 33.96  42.9490   13.2720    4.28  0.00  5.17 12.28  1.08    100232 E
# 2016 10 13  1 31 55.18  42.9352   13.2182    2.92  0.00  4.27  2.54  0.85    100233 E
# 2016 10 13  1 32 21.05  42.8662   13.0802    3.85  0.00  0.26  0.53  0.34    100234 E
# 2016 10 13  1 33  0.18  42.8108   13.1522    3.30  0.00  0.62  1.09  0.30    100235 E
# 2016 10 13  1 33 10.60  42.8577   13.0732    6.53  0.00  1.04  1.52  0.29    100236 E
# 2016 10 13  1 33 22.08  42.7365   13.1852    3.96  0.00  0.30  0.46  0.31    100237 E
# 2016 10 13  1 33 53.05  42.8193   13.0588    1.02  0.00  0.33  0.91  0.25    100238 E
# 2016 10 13  1 34 15.05  42.9112   13.2432    1.16  0.00  0.43  0.99  0.26    100239 E
# 2016 10 13  1 34 30.91  42.6115   13.2247    1.26  0.00  1.20  1.57  0.44    100240 E
# 2016 10 13  1 34 35.05  43.1525   13.0288    6.86  0.00  3.10  9.42  0.71    100241 E
# 2016 10 13  1 35  2.51  42.9235   13.2643    0.40  0.00  0.44  2.44  0.24    100242 E
# 2016 10 13  1 35 23.91  42.8783   13.1487    2.69  0.00  0.36  0.70  0.28    100243 E
# 2016 10 13  1 35 41.65  42.8307   13.1002    2.01  0.00  0.48  0.75  0.29    100244 E
# 2016 10 13  1 36 10.42  42.7025   13.1792    3.37  0.00  4.16  7.32  1.20    100245 E
# 2016 10 13  1 36 15.31  42.8175   13.2483    4.11  0.00  0.35  1.07  0.26    100246 E
# 2016 10 13  1 36 53.99  42.9190   13.0285    3.35  0.00  1.76  2.97  0.95    100247 E
# 2016 10 13  1 37 42.17  42.8618   13.1347    1.24  0.00  5.82  6.58  1.12    100248 E
# 2016 10 13  1 37 53.62  42.9092   13.2360    0.18  0.00  0.68  3.57  0.42    100249 E
# 2016 10 13  1 38 49.30  42.7360   13.1808   11.68  0.00  1.77  3.47  1.08    100250 E
# 2016 10 13  1 39 24.97  42.8158   13.2008    5.83  0.00  2.10  3.76  0.80    100251 E
# 2016 10 13  1 40  5.07  42.7553   13.1677    4.08  0.00  0.21  0.74  0.25    100252 E
# 2016 10 13  1 40 29.35  42.7822   13.1462    4.85  0.00  0.28  0.63  0.24    100253 E
# 2016 10 13  1 41  2.19  42.7505   13.1915    7.32  0.00  0.33  0.77  0.31    100254 E
# 2016 10 13  1 41 36.70  42.7610   13.2408    8.06  0.00  0.23  0.47  0.26    100255 E
# 2016 10 13  1 42  6.85  42.7483   13.1903    4.69  0.00  0.22  0.82  0.27    100256 E
# 2016 10 13  1 42 25.20  42.7527   13.1775    2.71  0.00  0.36  0.79  0.23    100257 E
# 2016 10 13  1 42 36.10  42.7308   13.2883    3.14  0.00  0.30  0.75  0.18    100258 E
# 2016 10 13  1 42 51.34  42.7975   13.0843    4.16  0.00  3.21 15.97  0.86    100259 E
# 2016 10 13  1 43 17.59  42.9037   13.2595    4.51  0.00  5.57 29.26  1.04    100260 E
# 2016 10 13  1 43 30.12  42.8832   13.2380    2.66  0.00  0.36  1.09  0.33    100261 E
# 2016 10 13  1 43 55.85  42.8580   13.1023    3.91  0.00  0.75  1.02  0.53    100262 E
# 2016 10 13  1 44 21.25  42.6440   13.1948    7.64  0.00  0.39  0.71  0.25    100263 E
# 2016 10 13  1 45  0.95  42.8370   13.2338    5.09  0.00  0.26  1.12  0.32    100264 E
# 2016 10 13  1 45 26.60  42.8083   13.2093    5.44  0.00  0.66  1.53  0.33    100265 E
# 2016 10 13  1 45 35.98  42.7963   13.2665    4.00  0.00  3.61 92.70  1.11    100266 E
# 2016 10 13  1 45 55.63  42.8608   13.2627    4.07  0.00  0.32  1.15  0.31    100267 E
# 2016 10 13  1 46 27.94  42.8593   13.0598    4.58  0.00  0.44  1.09  0.23    100268 E
# 2016 10 13  1 46 31.21  42.8822   13.2488    3.89  0.00  0.26  0.52  0.27    100269 E
